baselineId,file,patternId,riskTier,originalText,normalizedTextHash,baselineLocator,baselineContextHash,sourceFileHash,scannerConfigHash,line,column
claim-c4da96e0a031094d82a6,content/privacy-in-practice/period-app-data-criminal-investigation-risk.mdx,ftc,LOW,**Flo Health (post-FTC settlement):** Has stated it would notify users of law enforcement requests unless legally prohibited from doing so.,529d5cf310c5cc8d090b3d00df290c4bd8691c90f30c10f792abb2e538d16d42,body:root.children[29].children[0].children[0].sentence[0],f0d184fdae081928fa4aa8207c0fedbac9c2c66522fd296dad6c4366ebb5b2de,f79383feec972780274b942b2e5066f350a2ae82f504811d780c426f2c55a203,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,64,22
claim-e64364bfbb9f6237ac3c,content/privacy-in-practice/period-app-location-permission-audit.mdx,ftc,LOW,The FTC case against Flo is the reason to check quiet settings.,96c4866e806848c96740449d384491dec8cad65e18f374fc2ede8298796a723c,body:root.children[2].sentence[0],e9734bc74daf9ebfa4bf99a110d80021e30ddd53e858dd12417213c752bfe0f2,c3f4bf0181a5dd70ab51ed831765c36b9a78ae9e44706aae1b92866517e7cb31,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,5
claim-ed46aed72561bf701d65,content/privacy-in-practice/period-cramp-data-privacy-checklist.mdx,ftc,LOW,The FTC says more than one federal law may apply to a mobile health app.,1d0ecd80c4aae854e1237aac78f89d9de55eeb5294e17b4d66b2c698cd563da4,body:root.children[18].sentence[0],44dfc1f14687c94577d1b4547005e1d1685da9f175705de942035cf06c9b31b3,5a4544c78b107e3a8c51c8e2d4967309bf9b61d365ca96b4fb6ffe9992fd73f2,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,77,5
claim-d86f2692479a3d2d6226,content/privacy-in-practice/period-cramp-data-privacy-checklist.mdx,ftc,LOW,The FTC tells health app developers to minimize data.,f3baf6cf837753e9be3a929b67092a9346bb1e7960c4fb4ab80773fd8e2fb191,body:root.children[9].sentence[0],6afe98a38a8940f0814942688bba49730d56414428e914c1b8e2528e034f2522,5a4544c78b107e3a8c51c8e2d4967309bf9b61d365ca96b4fb6ffe9992fd73f2,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,39,5
claim-53066828e4311002dbb2,content/privacy-in-practice/period-data-for-endometriosis-diagnosis.mdx,dollar,LOW,"Flo's history includes a 2021 FTC enforcement action and a $59.5M class action settlement in 2025, both documenting that the company transmitted health data to advertising platforms without meaningful user consent.",659589814e1e309de3c718d5d6ca221fd987cc66c4d5489bb52543ce4568a976,body:root.children[23].sentence[2],ca39cd1ec96c8d055c9067dca4f6deb7bc308c825abd2391ae15b49ef6152038,5b3a0b06942dc53c810fa061f9995d76ef5b21042791f0797e5cdac6c17caedf,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,48,241
claim-403b0490cd2ae51d83c0,content/privacy-in-practice/period-data-for-endometriosis-diagnosis.mdx,ftc,LOW,"Flo's history includes a 2021 FTC enforcement action and a $59.5M class action settlement in 2025, both documenting that the company transmitted health data to advertising platforms without meaningful user consent.",659589814e1e309de3c718d5d6ca221fd987cc66c4d5489bb52543ce4568a976,body:root.children[23].sentence[2],ca39cd1ec96c8d055c9067dca4f6deb7bc308c825abd2391ae15b49ef6152038,5b3a0b06942dc53c810fa061f9995d76ef5b21042791f0797e5cdac6c17caedf,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,48,212
claim-8718c5107a8524677800,content/privacy-in-practice/period-flow-change-data-privacy-checklist.mdx,ftc,LOW,Those laws can include HIPAA and FTC rules.,3cd13bd1c48f0200eaf43eabb8c8684077dc984d322affb894b253e595be2e85,body:root.children[42].sentence[0],b7ad943f64a4544ac52475c5991fee8da4b72e7ef3a84163b1b3e2d2d88b37d5,4652ad0b431ee14768affdbba9d8b0f72ee9e3682890ffd96f962936368741b8,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,150,34
claim-594dbc247755a97b8349,content/privacy-in-practice/period-flow-change-data-privacy-checklist.mdx,ftc,LOW,"The FTC says the Health Breach Notification Rule can apply to vendors of personal health records, PHR related entities, and some service providers.",e8f5588a1efc7b2467821daac424391162be20390da3c553031ee71ac9aef9ca,body:root.children[44].sentence[0],a8df258d6ed47ecaa345fd552dcac5b3da94d5fbd49a378e9beeabd1dfb45386,4652ad0b431ee14768affdbba9d8b0f72ee9e3682890ffd96f962936368741b8,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,154,5
claim-0876fb2d091bea7228e1,content/privacy-in-practice/period-flu-data-privacy-checklist.mdx,ftc,LOW,The FTC Health Breach Notification Rule can apply to some health apps and related companies after certain breaches.,62233f6be30608b8d4146e6d5be222bc177ec60bde642779444270004e591c40,body:root.children[36].sentence[0],a73c75e29760cae81c6d32f097974b210375682ccaa02c917de318c722f35cba,e39cb7aeb8664ac13a168dde1eeee5c5c247fadd47574185e9f641d9c9797aa4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,159,5
claim-ed711a12611db1bdf52f,content/privacy-in-practice/period-pain-location-data-privacy-checklist.mdx,ftc,LOW,"HHS also points health app makers to tools for checking which federal laws may apply, including HIPAA and FTC rules.",b5d958904227268cfdbb975ad244590b78798b619929717e5cf1039fd911d9b7,body:root.children[32].sentence[1],e98c6d19092783c1f3ffcb4d951cc1704a764445347a7f81c8bbda2f959a6e1b,550ac17157a13c52376f34221282b36b3a493dee45b4242490bb5e34f6c54bba,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,134,186
claim-c678425c80240d401008,content/privacy-in-practice/period-pain-location-data-privacy-checklist.mdx,ftc,LOW,"The FTC says the Health Breach Notification Rule can apply to vendors of personal health records, PHR related entities, and some service providers when covered health information is breached.",82cc39796c346d9e294d65492933b44d57ee1141a1a6e5334e57a0a1d6fa4156,body:root.children[34].sentence[0],c4253d44486e0240e3205818f8fdb430e2ece83597e17b832d74142df1d56aa9,550ac17157a13c52376f34221282b36b3a493dee45b4242490bb5e34f6c54bba,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,138,5
claim-f0bdaf25f41f587e4792,content/privacy-in-practice/period-product-symptom-data-privacy-checklist.mdx,ftc,LOW,The FTC says some non-HIPAA health apps and related services may have breach notice duties.,c104e5b1423eee2f3e42bd8157f82b4f08e06a298f9734a503ef01adee75b51a,body:root.children[35].sentence[0],c5cd9894c5952804c404e83756b10955ca3c523ef6d5aefab15b29272d5af4cb,3f8daca94b7c272c9ce0d9a60975784d6c59f8405d82b0aed0938fe3669f7690,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,135,5
claim-8e130be711be90d2fa36,content/privacy-in-practice/period-tracker-data-fertility-clinic.mdx,ftc,LOW,Flo's 2021 FTC enforcement action established that the company transmitted health data including pregnancy status to Facebook and Google without meaningful user consent.,7fb399280685e80d98ae7cfe9f242bcd1c3b0c75b9edb558478b5766170c5cde,body:root.children[22].sentence[1],76f02dd5a3df0c64ebb73854d65354eefebb06b0b90e7aea898902bf622ccc45,d0c58f320c4f8159f9f69feb66ca3c6df0f9f4d60ea2f082d2074e24cde0a605,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,49,166
claim-0b1b27e11f00639a78a3,content/privacy-in-practice/period-tracker-data-fertility-clinic.mdx,dollar,LOW,The $59.5M class action settlement in September 2025 resolved civil claims related to that conduct.,6300e2e34ffc0f769d1dea4894b7db6a12944a90561c008aa99126a120c8c3d6,body:root.children[22].sentence[2],76f02dd5a3df0c64ebb73854d65354eefebb06b0b90e7aea898902bf622ccc45,d0c58f320c4f8159f9f69feb66ca3c6df0f9f4d60ea2f082d2074e24cde0a605,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,49,329
claim-5ae92d1b0a0d270ce500,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,ftc,LOW,The FTC confirmed this clearly in its enforcement action against Flo Health in 2021.,b17aea552dba6c5af328251ac7e119bd6b9d684cc6494f0cc6edafac12e1e32b,body:root.children[2].sentence[1],a96f520947c1ae304b6255b4a67f91767e9e6d5423d3684cea1fcfa978f3fafd,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,45
claim-d6f598f177777e03e6de,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,ftc,LOW,"The FTC found Flo shared period dates, pregnancy status, and health symptoms with Facebook and Google.",c98b8388e5cd66144c00bd2a5345d26e16b4449269fba6f6c620addacab83dc2,body:root.children[2].sentence[2],a96f520947c1ae304b6255b4a67f91767e9e6d5423d3684cea1fcfa978f3fafd,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,130
claim-a1427fa145f2e29693db,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,ftc,LOW,"The FTC's authority came from general consumer protection law (Section 5 of the FTC Act), not HIPAA, because HIPAA simply didn't apply.",e7a15dff5e556a38ceceda80bdb57ce3b9dae5cc09eac1409ee822584b2802c1,body:root.children[2].sentence[3].occurrence[0],a96f520947c1ae304b6255b4a67f91767e9e6d5423d3684cea1fcfa978f3fafd,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,233
claim-310ba69c88697bdd5102,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,ftc,LOW,"The FTC's authority came from general consumer protection law (Section 5 of the FTC Act), not HIPAA, because HIPAA simply didn't apply.",e7a15dff5e556a38ceceda80bdb57ce3b9dae5cc09eac1409ee822584b2802c1,body:root.children[2].sentence[3].occurrence[1],a96f520947c1ae304b6255b4a67f91767e9e6d5423d3684cea1fcfa978f3fafd,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,309
claim-d483e92dbab65d19d09a,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,dollar,LOW,The $59.5M class action that settled in September 2025 was a civil action.,9714ee5aee4a1447a6e88d2ff655aae143c5b932de91c163dca122893d940009,body:root.children[2].sentence[4],a96f520947c1ae304b6255b4a67f91767e9e6d5423d3684cea1fcfa978f3fafd,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,369
claim-b6f0c3577decdc5522f6,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,ftc,LOW,The FTC found the opposite happened.,c889e0af7f7556b4ccaf9c912b0277d169a5e54985a14af9dfa25a0febe75567,body:root.children[27].sentence[3],42c9de6e77fff996cbdb4190827c2d3392d1e055af25d996091855bb935bfc2c,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,56,319
claim-b2f7de0b15d3bd83650f,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,dollar,LOW,The $59.5M settlement resolved the legal claims; it didn't undo the data exposure.,ea2de96af67dc88c1a75c36cd945854832c97a8fc99c0d1d91486916625e404b,body:root.children[27].sentence[4],42c9de6e77fff996cbdb4190827c2d3392d1e055af25d996091855bb935bfc2c,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,56,356
claim-acc831e651ac6f16de58,content/privacy-in-practice/period-tracker-data-insurance-discrimination.mdx,ftc,LOW,"The FTC's 2014 data broker report and subsequent investigations confirmed that health segment data is sold to and used by insurers for marketing and, in some contexts, underwriting decisions.",51fcf3dc5f97b0c27c0c62c3d02cbb322767f1a2c0a268dd2e8a5cfc22471fe5,body:root.children[8].sentence[1],213027db402f4c11747591240a196454bfe76f5d3fbd3c589de79fcb063c571d,c8a8181b7e3d576d05dd9d74af66c859fd721fa263de3681f10c173485eb8b60,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,140
claim-4b3b9d49cbb1df508fe2,content/privacy-in-practice/period-tracker-privacy-audit-parents.mdx,ftc,LOW,"Search for ""[app name] data breach,"" ""[app name] FTC,"" or ""[app name] privacy lawsuit.""",3f2bc4a3f3400c60a05299de660a7722e7475f3c74d7972bcbb1cb9d17d612fe,body:root.children[18].sentence[0],ea05397c62e00ce6d238b479d965110fc1ba88dbdca983a54ea4d7bee5918012,ad0d2f9f4d1490426d47e23acf291ac08345b0d810c93fcb08025916257230f0,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,50
claim-164b523b465acd1ec129,content/privacy-in-practice/period-tracker-privacy-audit-parents.mdx,ftc,LOW,The [Flo case](/compare/alternatives/flo-app-alternative) resulted in a major FTC enforcement action.,7c0ff64d3a128716f03827a9602cd991f065538d38fe71fdf5ecb62d94dfa489,body:root.children[18].sentence[2],ea05397c62e00ce6d238b479d965110fc1ba88dbdca983a54ea4d7bee5918012,ad0d2f9f4d1490426d47e23acf291ac08345b0d810c93fcb08025916257230f0,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,214
claim-3bac691ee26dfe9e2d40,content/privacy-in-practice/period-tracking-abroad-different-laws.mdx,ftc,LOW,The FTC has jurisdiction and has acted against Flo (2021 enforcement action).,9c9751a9dbfdf6bf2c152834e6c2ce9e168fb93bfd28b28a6e7b6fe6eded1a49,body:root.children[17].sentence[1],7e46dc44dd47bbe4630b4f92af9838524f0d03c2300a462f06489bc215fcd1af,03a1e9d4a749a26db2491e628eb29e1a7103a77c62e4d1bb954e2c2e7c85e705,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,38,64
claim-bff770d1cd368a2f1918,content/privacy-in-practice/period-tracking-abroad-different-laws.mdx,ftc,LOW,"Flo is incorporated in the US; its servers are primarily in the US, meaning US law (and the FTC's jurisdiction) applies to how it handles your data regardless of where you use the app.",aff269567d9995f574ee19545ba33b8cf68f85826ad5b5eca1e79df3f965ecec,body:root.children[2].sentence[1],f8d42e757ad4dd7ca954100763dac679419897955163631536c1e27d80856052,03a1e9d4a749a26db2491e628eb29e1a7103a77c62e4d1bb954e2c2e7c85e705,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,176
claim-db240b3a0fcd7001d9ea,content/privacy-in-practice/period-tracking-data-for-doctor-appointments.mdx,dollar,LOW,Flo settled a $59.5M class action in September 2025 following an FTC enforcement action.,f68af6289182423b49d0b6f85e3c44530c030f124bd063ba87da086322bf3537,body:root.children[17].sentence[1],b62be0c7640c69fcca61c083015d3408bb59815db097cdf27a8663bf947ff64f,3e031ed170b2562f8ba686cbca2e06d0829b3e917656034d04aa752176e5c67f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,171
claim-9a9d74df21e5e2cbc929,content/privacy-in-practice/period-tracking-data-for-doctor-appointments.mdx,ftc,LOW,Flo settled a $59.5M class action in September 2025 following an FTC enforcement action.,f68af6289182423b49d0b6f85e3c44530c030f124bd063ba87da086322bf3537,body:root.children[17].sentence[1],b62be0c7640c69fcca61c083015d3408bb59815db097cdf27a8663bf947ff64f,3e031ed170b2562f8ba686cbca2e06d0829b3e917656034d04aa752176e5c67f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,222
claim-112a9739c8d111114e74,content/privacy-in-practice/period-tracking-data-for-doctor-appointments.mdx,ftc,LOW,The FTC found that Flo shared period and pregnancy data with Facebook and Google via embedded SDKs.,d3f9e0d5d16852c54a047601836fbd1e22f6d8cbab3f27d63a8761fff1079f79,body:root.children[17].sentence[2],b62be0c7640c69fcca61c083015d3408bb59815db097cdf27a8663bf947ff64f,3e031ed170b2562f8ba686cbca2e06d0829b3e917656034d04aa752176e5c67f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,250
claim-7833dae7ec0b3127960a,content/privacy-in-practice/period-tracking-workplace-accommodation.mdx,ftc,LOW,"The FTC found that Flo Health shared reproductive health data, including period dates, pregnancy status, and health symptoms, with Facebook and Google.",77f572400e460ca47f15b12969860b55a394d89ce9709bfc72cab23dac726fb3,body:root.children[14].sentence[0],3aafddeac86c619f321344fd75d81a77c7d8fa37e8f6106e4b0f395c2457eec5,46e1e1c24bf9cd743272bd449f020187f0998291fd7d17873e325818f2c565c4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,33,5
claim-32d9b4c7162d944b52b6,content/privacy-in-practice/pmdd-data-privacy-checklist.mdx,ftc,LOW,The FTC says health apps and similar tools can fall under its health breach rule when HIPAA does not cover them.,c491ba18b106020bb01d98431d5da07ff220c9ea49bd078bbc59dc8eb5621ac8,body:root.children[28].sentence[0],db2d2d58276f3882477e75ecb721107460b0a9d1eac414c40f7e85585d7baa2e,84a5e1962f3d355a871f82fe07c2f92f111ba543dcdab0d3f01870c901b0c43e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,110,5
claim-6bdcb65b4cdb08ff4c71,content/privacy-in-practice/pms-body-data-privacy-checklist.mdx,ftc,LOW,The FTC Health Breach Notification Rule can apply to some health apps and related companies after certain breaches.,62233f6be30608b8d4146e6d5be222bc177ec60bde642779444270004e591c40,body:root.children[37].sentence[0],b599871cbdacd6a0e73d864f847f1dec7b777e390330632f835a21bbf8dc4967,2581a67ea4852f973c95a1f7c04e0a379c5b41835b04e4ab3fcbde39ce0f512a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,161,5
claim-019fd5e105351186a767,content/privacy-in-practice/reset-ad-id-after-period-apps.mdx,ftc,LOW,This is why the FTC Flo and Premom cases matter.,68f924a502b2eb164a9c0b1a0365d60cca9943d0adb3ef2af9ab0bc391aaefc5,body:root.children[49].sentence[0],db4988a772b6f3be911bd43a975445875f8e517b61a3d80c33828d609f4f04d2,103fe9a8b2b43a7858e1b33524eeb1f18343f049c58cf09f9382df19807c4cb4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,164,17
claim-a3fe4cf01d6d4aac9daa,content/privacy-in-practice/samsung-secure-folder-period-app-checklist.mdx,ftc,LOW,"FTC guidance tells health app makers to build privacy in, collect less data, limit access, test security, and give clear choices.",885cd27dbf042e9802ef84fe1876fb0a4e01eb46043f117f2b670c627726ba7c,body:root.children[33].sentence[0],efba31cc7889c76ae2a742beb574d5c35fb14829b9f22f707470b7e12c578764,6ee59a45b7ea897b092b6d18468dfd0325001348cf6bf3ca772cb5643638322d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,112,1
claim-b5467c594dc17818f4e8,content/privacy-in-practice/school-health-apps-period-tracking-teens.mdx,ftc,LOW,The FTC enforcement action found that Flo shared reproductive health data with Facebook and Google via embedded SDKs.,c3bb9dd93b4622b5eb034d348c29e9478f1826b7d50fc7247ddba88619defd90,body:root.children[13].sentence[2],6f899af51deed423de3a75101aef1ff958ef252691b346781b3b139728d9cdc1,3f30f3d43ccf6f472637eaafd84097794784194bd6fd7029ac6b24fcf38953ff,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,30,54
claim-c854a5135c2f6a64afdc,content/privacy-in-practice/school-health-apps-period-tracking-teens.mdx,since-date,LOW,The legal landscape around reproductive health data has changed since 2022.,3b4be0339eec6d4715766fee9459289cc698fff05ecb94ba8df17d51589dd41b,body:root.children[20].sentence[0],15abbe0d20b7b6019c526e1d064aa1a6c80c223b2a79d0e5348358c5096feb6b,3f30f3d43ccf6f472637eaafd84097794784194bd6fd7029ac6b24fcf38953ff,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,65
claim-db1db13aba9c6b604d2d,content/privacy-in-practice/sex-pain-and-bleeding-data-privacy-checklist.mdx,ftc,LOW,The FTC says some health apps and related companies may still have privacy or breach duties.,9afdafed060e3c267bcedf123918077c032570e9529974d3f5ca4acb975224da,body:root.children[37].sentence[0],729e6781ae6255ecbee2ba6852c356704e43879fd3c57f8f087cfe0323544748,5c0abbaaf1fe377d64c574eb473b1e77db9b56c8523e0b5ecfeb639107908ae5,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,165,5
claim-b919dc1091e497013be3,content/privacy-in-practice/sleep-cycle-data-privacy-checklist.mdx,ftc,LOW,The FTC's 2021 Flo case involved allegations that a period and fertility app shared health information with outside analytics providers after privacy promises.,256ebbf8b2c70add1f77d604283b8a206b1b8c6ba8e1a44639afeca569a4e17d,body:root.children[22].sentence[0],93215893f03822db90d35740a467af08f2e742466a7d8b256a0e7f2aaa407ebe,007d2845bd8cb6a982f0aa355eb9100ac3aed1c2886e21b74a6291e75d4eb8d9,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,87,5
claim-dadb29bf2b356dd9cdcc,content/privacy-in-practice/sleep-cycle-data-privacy-checklist.mdx,ftc,LOW,"The FTC Health Breach Notification Rule can apply to some vendors of personal health records, PHR related entities, and service providers after certain breaches.",147dfddd145cd733d114450460cd10afb8c928adc713c87e0e100ded86b6aa42,body:root.children[30].sentence[0],8b98837415f34908e8ba62f8c0b90d26456dcfc3b862171ba78f4e8e9aea4a21,007d2845bd8cb6a982f0aa355eb9100ac3aed1c2886e21b74a6291e75d4eb8d9,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,112,5
claim-ca18cb47d944788c099f,content/privacy-in-practice/telehealth-period-tracking-data-risks.mdx,ftc,LOW,Several states have enacted health data privacy laws that go further than HIPAA and the FTC Act.,a67deb851ed6321768962d0dfd9c1436422d501baf887f60830f0b816f3a54bb,body:root.children[19].sentence[1],1a9a2a71a378ea433b272bd4deb0cc84ecac28bf2d65cb6b839d8d8f3d99e74a,158e5c7ca3016c98a588be303b282de4cbc78b2dc3272292a8cddc2f9029004a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,40,139
claim-def3f0777da978b2e1f0,content/privacy-in-practice/telehealth-period-tracking-data-risks.mdx,ftc,LOW,"The FTC made this clear in its 2021 enforcement action against Flo Health, which found that Flo shared user reproductive health data with Facebook and Google via embedded analytics SDKs.",e559d1fa6ba0a1d70fc83efdf423325ca64a1b3e8d361a421a527114e76cb966,body:root.children[3].sentence[1],c0dcf06c6b765ea881a43433550b8c124ac0f9ef002390d5ab5f1493050c015c,158e5c7ca3016c98a588be303b282de4cbc78b2dc3272292a8cddc2f9029004a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,54
claim-adf8124ba4ab3411d679,content/privacy-in-practice/telehealth-period-tracking-data-risks.mdx,ftc,LOW,"The FTC used Section 5 of the FTC Act, which prohibits unfair or deceptive trade practices, to take action.",0e1e15b746b1dbd2188edde77840a73533aa3bb69265c4b26f14a7fa729572e9,body:root.children[3].sentence[3].occurrence[0],c0dcf06c6b765ea881a43433550b8c124ac0f9ef002390d5ab5f1493050c015c,158e5c7ca3016c98a588be303b282de4cbc78b2dc3272292a8cddc2f9029004a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,305
claim-c71a44b2986c92d696db,content/privacy-in-practice/telehealth-period-tracking-data-risks.mdx,ftc,LOW,"The FTC used Section 5 of the FTC Act, which prohibits unfair or deceptive trade practices, to take action.",0e1e15b746b1dbd2188edde77840a73533aa3bb69265c4b26f14a7fa729572e9,body:root.children[3].sentence[3].occurrence[1],c0dcf06c6b765ea881a43433550b8c124ac0f9ef002390d5ab5f1493050c015c,158e5c7ca3016c98a588be303b282de4cbc78b2dc3272292a8cddc2f9029004a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,331
claim-6c12095e079658f43906,content/privacy-in-practice/thyroid-iron-lab-privacy-checklist.mdx,ftc,LOW,FTC health app guidance favors less data.,35f3d738e6f199d1af7e27176786afadc151cf0ea3dbc3edb402ed1f6bf46440,body:root.children[42].sentence[0],d6646f7cfb737622b798dd6fc0ffc8be550bb40b82ffd8cbcd3ac812679a7f0a,6d2e5f364062bde9b4d17c59f93597c89aeb891b7672d3c177a529393a7773f1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,138,1
claim-c7277d5eccbc7685471e,content/privacy-in-practice/uti-and-bladder-data-privacy-checklist.mdx,ftc,LOW,The FTC says some health apps and related companies may still have privacy or breach duties.,9afdafed060e3c267bcedf123918077c032570e9529974d3f5ca4acb975224da,body:root.children[37].sentence[0],b0e91f23cc50808a392ad5643e1544898cafd07bc09f442ffdc8daa47ec0615c,06f5f3d59f5f7ef2b4d078033f3a98f8c9f8b4a26d709d62f52be8bf6ced4e2c,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,157,5
claim-af821f40b59430d8c900,content/privacy-in-practice/vaginal-discharge-data-privacy-checklist.mdx,ftc,LOW,The FTC also has rules that may apply to some health apps and health data breaches.,0009333bb2c0dcc377549a645db26558aa0f7eab1a792033e18826ab8d65db4b,body:root.children[24].sentence[1],07533650d8cd05ab104dee0f665454f45536d756383a2448b4ca99b4babd91b6,68bdbcd9a565ff8b537d8bfa528f9c107de48bf65a2f704ead04dad412fa78a9,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,109,44
claim-2442aa6418f74c9db650,content/privacy-in-practice/verify-on-device-storage-claims.mdx,ftc,LOW,The [Flo FTC settlement](/compare/alternatives/flo-app-alternative) showed the gap between marketing and reality.,84984d60b5b3e12d9b8d3c69e49a058728dddcf038227ede834f409328f642a0,body:root.children[2].sentence[0],f45d47fafedc51f5221812bf0f6468ac2f5c1aef85f09da7bb068dcd03bd57c2,3c836aa7adfcdf4693fca85082bb9c4cc24b745e66828502709b2eef1379a803,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,10
claim-885727974073315994df,content/privacy-in-practice/vulvar-symptom-data-privacy-checklist.mdx,ftc,LOW,The FTC also has rules that may apply to some health apps and health data breaches.,0009333bb2c0dcc377549a645db26558aa0f7eab1a792033e18826ab8d65db4b,body:root.children[25].sentence[1],a874f369d2079ac5051cfe0bea7f671d49bc0a6422c599892f8215823379154f,f824eac1c95a9565e6fa47ce147e061e05b41d373a226005f7ecf622c8dbdef7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,114,44
claim-b440e28f1070354e78d8,content/privacy-in-practice/wearable-devices-period-data.mdx,dollar,LOW,"The $59.5M class action settlement that included Flo Health in September 2025 also included Google, specifically for receiving Flo's reproductive health data via Firebase Analytics.",2b7c5c0cb5527f16434db1b3a1a141ff2e8484fa2ebe3c548b4b52801acfec50,body:root.children[12].sentence[1],eef8e5c55017735c1b62477fa55c362a46d139c4dad6a73a4f79608040378b89,c6226033a5a0271d4d286cdc6399e4aef73519a3d8a5ffc73f704bef7980e3af,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,26,30
